customer_city,total_orders,lat,lng
novo cabrais,1,-29.73735462458039,-52.95390846390036
novo cruzeiro,9,-17.460076462397126,-41.88544113747723
novo gama,13,-16.061841689635166,-48.040852132268896
novo hamburgo,121,-29.690185125405122,-51.12251257508265
novo horizonte,17,-20.83986410213598,-48.70355801615164
novo itacolomi,1,-23.765090555947094,-51.50670423186026
novo jardim,1,-11.819560788904193,-46.62521807090953
novo lino,1,-8.941920209972302,-35.6635919416324
novo machado,1,-27.561450348196107,-54.50039835905089
novo mundo,1,-9.97568264413675,-55.17406986024913
novo oriente,3,-5.536525052704697,-40.77414915894402
novo oriente do piaui,2,-6.450502063029215,-41.92295280751707
novo planalto,1,-13.240724859882576,-49.50851878407679
novo progresso,5,-7.093480792948906,-55.40306116634601
novo repartimento,2,-4.258293108188548,-49.97543464497394
novo sao joaquim,3,-14.913028671679491,-53.02008728800422
nuporanga,3,-20.72929875103183,-47.752326415093854
ocara,2,-4.487947696050415,-38.59237493596233
ocaucu,5,-22.439651419899818,-49.92000603322525
oeiras,6,-7.015859272902651,-42.1265255109234
oeiras do para,2,-2.0053741972828023,-49.85878778290951
oiapoque,1,3.842508276217248,-51.833958416345595
olaria,1,-21.86084295267034,-43.93540762223418
oleo,1,-22.940522206144777,-49.34064276425811
olho d'agua das cunhas,2,-4.142733604115351,-45.11605443717721
olho d'agua das flores,3,-9.534389157972425,-37.294812160053965
olhos d'agua,1,-17.40179950903565,-43.571071945379444
olimpia,36,-20.737113878937244,-48.909363506243416
olinda,89,-7.990892083321367,-34.85730636045928
olindina,2,-11.36300217337656,-38.32943880702623
oliveira,22,-20.698930799704435,-44.82541353299039
oliveira dos brejinhos,2,-12.315531502909078,-42.88346083742181
onda verde,1,-20.608164456239606,-49.29805907727272
oriente,3,-22.153846197462396,-50.093950330212785
orindiuva,5,-20.18530225220717,-49.35310547212727
orizania,1,-20.506214334830496,-42.20601413090172
orizona,6,-17.032172054328477,-48.30001770873917
orlandia,28,-20.71681913254053,-47.87975029563935
orleans,8,-28.357506793762706,-49.288673597165094
orobo,1,-7.749140619764494,-35.604141037395735
oroco,3,-8.617349135352805,-39.60173876862757
oros,2,-6.244690570845974,-38.91512326277334
ortigueira,8,-24.205572115297535,-50.933840621265624
osasco,724,-23.536560947810024,-46.788283628866644
oscar bressane,3,-22.314424455023925,-50.27711765740892
osorio,35,-29.89517696588764,-50.25420460933467
osvaldo cruz,16,-21.795711019289442,-50.879277765103
osvaldo kroeff,1,-28.976685770130608,-50.06326295388895
otacilio costa,5,-27.498681113364903,-50.11607226073024
ourem,1,-1.5480954853200093,-47.11449777305601
ouricuri,8,-7.887590132628159,-40.08427106445938
ourilandia do norte,5,-6.783883886019559,-51.08221776777482
ourinhos,77,-22.978922384368094,-49.87355477949062
ourizona,1,-23.40463243548767,-52.19355180319951
ouro,1,-27.333700204666858,-51.605259013403035
ouro branco,41,-19.794475600768802,-43.32638309869849
ouro fino,16,-22.278485305030316,-46.37130155156736
ouro preto,55,-20.389242957128232,-43.510433525691525
ouro preto do oeste,4,-10.715751177252601,-62.25613931045199
ouro verde,3,-22.50154052648817,-51.81934868029972
ouro verde de goias,1,-16.2184895491168,-49.196335588450886
ouro verde de minas,2,-18.06957244803235,-41.27328437311341
ouro verde do oeste,1,-24.773798104953304,-53.90499628743192
ouroeste,11,-20.00168960671946,-50.375282349761356
ouvidor,1,-18.232893885782634,-47.83426376593868
pacaembu,6,-21.56305953664043,-51.26333287520684
pacaja,6,-3.812517246498448,-50.616296740691084
pacajus,6,-4.175669333979667,-38.46376761942315
pacatuba,5,-4.688200712067091,-38.37952161511764
paco do lumiar,7,-2.532667119303361,-44.161560455663405
pacoti,2,-4.225633003744864,-38.91830464970819
pacotuba,1,-20.762729094305136,-41.271606233951005
pacuja,1,-3.9800787860843405,-40.69592842790462
padre bernardo,4,-15.173405629090755,-48.283736974882885
padre carvalho,1,-16.347208540874067,-42.531075839373294
padre gonzales,1,-27.4340091145216,-53.96116798493659
padre paraiso,1,-17.07432555151935,-41.48664548909164
paial,1,-27.254960532992147,-52.4994708847488
paicandu,10,-23.45741356415867,-52.041015330656585
paineiras,1,-18.90455108362535,-45.53364907227385
pains,3,-20.37057964180463,-45.66311955597219
paiva,2,-21.290953944399842,-43.41847642583561
palestina,10,-19.777260776415822,-48.74284191873031
palhano,1,-4.7456620869071395,-37.96176139959635
palhoca,90,-27.66074713935533,-48.66757051412942
palma,4,-21.37586629145424,-42.31567440074626
palma sola,4,-26.348449405272163,-53.27739176431275
palmares,8,-8.68031200519373,-35.58892050493797
palmares do sul,5,-30.270760902030478,-50.49760468288321
palmares paulista,1,-21.086251669471906,-48.804567588986195
palmas,107,-12.579973933595623,-48.85833855493551
palmeira,15,-25.514061497032184,-50.003171619151104
palmeira d oeste,1,-20.415586955256252,-50.7625925126317
palmeira d'oeste,5,-20.416692911675952,-50.762428554943725
palmeira das missoes,16,-27.89846542458944,-53.311534338518726
palmeira dos indios,8,-9.412722072832457,-36.631133277544365
palmeiras,2,-12.51688809101802,-41.57768001723085
palmeiras de goias,3,-16.80673224810409,-49.92196955737576
palminopolis,1,-16.793374205698164,-50.16157606600705
palmital,19,-23.125618421190776,-50.54007528103114
palmitinho,5,-27.353301619777028,-53.55804287681173
palmitos,5,-27.071407007773114,-53.162444901815576
palmopolis,1,-16.745018108060066,-40.4136791336252
palotina,10,-24.28579720485287,-53.837677556703355
panambi,17,-28.293540609837006,-53.5022378421305
pancas,1,-19.19489363457948,-40.84413388175808
panelas,2,-8.665600711542668,-36.031586515714416
panorama,5,-21.36187313887081,-51.85690282245926
pantano grande,3,-30.194902411195837,-52.36664069687118
papagaios,4,-19.446963600345548,-44.747435062312555
papanduva,8,-26.40493104975987,-50.1457709126807
papucaia,10,-22.60229861406437,-42.761826065548924
para de minas,37,-19.861759918516714,-44.602633552003645
paracambi,35,-22.61483382699214,-43.705683375748585
paracatu,62,-17.231033826404794,-46.86896623592594
paracuru,4,-3.4207176307291225,-39.0353693374114
paragominas,18,-2.9949863158241126,-47.35755451491292
paraguacu,12,-21.550144828384624,-45.734843992673234
paraguacu paulista,20,-22.421509030318663,-50.58088610000696
parai,3,-28.596928393294483,-51.7868713464422
paraiba do sul,18,-22.165007433857404,-43.29230664611824
paraibano,3,-6.431676477848956,-43.987968021822276
paraibuna,10,-23.39314863042592,-45.660762194770186
paraipaba,5,-3.436832300222164,-39.149632430369145
paraiso,6,-22.76273724135607,-50.29927397152858
paraiso das aguas,1,-19.022340074574466,-53.01187615538215
paraiso do norte,3,-23.283641094709292,-52.60453989424963
paraiso do sul,1,-29.725965615310777,-53.180774124551455
paraiso do tocantins,10,-10.174387809427405,-48.88871492402186
paraisopolis,15,-22.55152341367374,-45.778511420884236
paraju,1,-20.31783627900897,-40.80437946834825
parambu,4,-6.2102878470152,-40.696809343504476
paramirim,5,-13.45331780953808,-42.23950486413497
parana,2,-12.178895207470077,-47.193032993877246
paranacity,3,-22.93104424363278,-52.15366065320437
paranagua,58,-25.532356995234395,-48.53096794687717
paranaiba,14,-19.672599964828667,-51.1941389558153
paranaiguara,3,-18.903257418828375,-50.649640624584805
paranaita,4,-9.69593947895653,-56.60638763783105
paranapanema,11,-23.39052038930712,-48.739124969520915
paranapoema,1,-22.656836069117308,-52.083648676568565
paranapua,2,-20.10009920069747,-50.587311895058626
paranatinga,2,-14.379562568914999,-54.05867213555142
paranavai,45,-23.081459422186516,-52.45786143835157
paranhos,1,-23.892317950135578,-55.42947870233529
paraopeba,9,-19.27857905090132,-44.40088546208934
parapua,8,-21.781613296789708,-50.79149585919143
parati,13,-23.216823125628373,-44.7054115387903
paraty,19,-23.20440982526027,-44.71287940060064
parauapebas,27,-6.074459319025064,-49.90618460751551
parauna,4,-16.967379272850586,-50.46511827897274
pardinho,1,-23.08998348577017,-48.384063172673436
pareci novo,1,-29.63739644121202,-51.40402786525684
parelhas,4,-6.689736437594984,-36.66057082946716
paripiranga,2,-10.68050249649417,-37.86599600865977
paripueira,1,-9.462653803070658,-35.546981410965365
pariquera-acu,15,-24.715417382267695,-47.88111721227833
parisi,1,-20.305991533548113,-50.011150681476224
parnaiba,22,-2.9150419243959664,-41.76216804354515
parnamirim,61,-6.008662991025974,-35.44549944626045
parnarama,1,-5.681526563363478,-43.09391386530676
parobe,12,-29.631744103266666,-50.83481164190493
passa quatro,9,-22.387188678365757,-44.96728626925755
passa tempo,1,-20.652362406747603,-44.49185581676562
passa tres,2,-22.695928183594976,-44.00278459997871
passagem franca,1,-6.1798968851136795,-43.77918230870625
passira,1,-7.98068080703048,-35.581976980508955
passo de camaragibe,1,-9.250591921209962,-35.48615736906864
passo de torres,7,-29.315305255958787,-49.720961505227535
passo fundo,112,-28.263963126028298,-52.45451414043176
passos,43,-20.722383701952456,-46.60862610499827
passos maia,2,-26.780719237820662,-52.058828204381285
pastos bons,2,-6.599689696480659,-44.08440457193341
patis,1,-16.734210621913935,-44.070329078890154
pato bragado,2,-24.625809140863744,-54.22673085775215
pato branco,53,-26.229265318331908,-52.6752472258087
patos,16,-7.0284205888518185,-37.28091407836807
patos de minas,99,-18.588562538569054,-46.51218847404726
patrocinio,45,-18.943309100445784,-46.990779458039015
patrocinio do muriae,2,-21.152749524982866,-42.210978450382086
patrocinio paulista,2,-20.64353169405307,-47.2811502546654
patu,3,-6.10372927485607,-37.639415885109074
paty do alferes,13,-22.418274922857183,-43.42106083194769
pau brasil,1,-15.464697689957577,-39.65303845786902
pau d'arco,1,-1.826789015336602,-43.144895818694415
pau dos ferros,9,-6.11306189477227,-38.20667004551809
paudalho,2,-7.8943420623158795,-35.178641709843
paula candido,1,-20.873017430242566,-42.98126645882965
paula freitas,1,-26.205468507303863,-50.93207217140116
pauliceia,2,-21.311072096807887,-51.83452013696911
paulinia,127,-22.76523249813421,-47.158572746889256
paulista,42,-7.966685397341282,-34.93185879773842
paulistana,3,-8.135320340886297,-41.14407279754487
paulistania,1,-22.577853101751774,-49.40327642512039
paulo afonso,39,-9.407129323472061,-38.22261330595956
paulo de faria,5,-20.031912284089135,-49.40546507066173
paulo frontin,5,-26.047812754242287,-50.81148910425042
paulo jacinto,2,-9.36857180165382,-36.37146069359348
paulo lopes,2,-27.978665492288254,-48.68271760811336
pavao,1,-17.429512130895436,-41.000318631284415
peabiru,4,-23.91624467444983,-52.34483820131129
pecanha,4,-18.545759231306636,-42.56109986687222
pederneiras,21,-22.348013116995098,-48.784495697020546
pedra,3,-8.51517030806794,-36.93883612607134
pedra azul,5,-15.994741731063716,-41.27255704695075
pedra bela,2,-22.795078505153498,-46.4459800210432
pedra branca,3,-5.738626351295756,-39.47964128273455
pedra do indaia,1,-20.2625891117343,-45.209177419062875
pedra lavrada,1,-6.7576486810483125,-36.467601490733436
pedra menina,1,-21.358676506270264,-46.150542635850535
pedra preta,5,-16.635911309973924,-54.45664136017813
pedralva,3,-22.24588527451921,-45.4658149248674
pedranopolis,1,-20.249109437731097,-50.11125021710777
pedrao,1,-12.146156745779068,-38.64382697435264
pedras altas,1,-31.73356683118392,-53.586333437758334
pedras de fogo,2,-7.40198929384412,-35.11521553577262
pedregulho,2,-20.248446312480418,-47.476741704155444
pedreira,36,-22.74032548616481,-46.896753691339335
pedreiras,3,-4.572865408732536,-44.59883125646943
pedrinhas paulista,4,-22.815272553334733,-50.79127156718951
pedrinopolis,3,-19.228306480950007,-47.464560411115876
pedro afonso,3,-9.008680982153361,-48.145337615418356
pedro canario,5,-18.294520286271798,-39.957297946295085
pedro de toledo,8,-24.279033957085804,-47.235761825825534
pedro gomes,1,-18.10000654047169,-54.5517524207499
pedro ii,1,-4.429295476576521,-41.45392129985152
pedro leopoldo,40,-19.613117562252093,-44.03989226354459
pedro osorio,3,-31.866840940356873,-52.821265922567086
pedro velho,1,-6.43572967465714,-35.21941217608294
peixe,1,-12.032918171228046,-48.53987814765796
peixoto de azevedo,4,-10.24891506350181,-54.9093311180316
pejucara,4,-28.419334120302384,-53.65419970224928
pelotas,183,-31.75126875864103,-52.33736241072302
penaforte,2,-7.8295250168819885,-39.075499485055396
penapolis,37,-21.42196970536272,-50.077491505745094
pendencias,2,-5.258891212590214,-36.718582933714444
penedo,9,-10.792819141146794,-36.89985395929932
penha,15,-26.79083266065954,-48.63124274488887
pentecoste,2,-3.7957425830621236,-39.27256514944034
pequi,1,-19.63002318390696,-44.66083922666543
pequizeiro,1,-8.596253471656617,-48.934494426926754
perdigao,6,-20.046330417128555,-45.01519694887777
perdizes,8,-19.360654988886733,-47.28562643685491
perdoes,9,-21.095925627130327,-45.088210397288286
pereira barreto,18,-20.642057869063198,-51.1070106789236
pereiras,1,-23.07451956740896,-47.975358605522175
pereiro,3,-6.0464780492466845,-38.46068961238022
peri mirim,1,-2.5778026730853143,-44.85721804208877
periquito,2,-19.289634633904974,-42.275688721786594
peritiba,2,-27.37274382176564,-51.90567427153452
perobal,1,-23.89484680955963,-53.40752932108066
perola,2,-23.802686837854257,-53.68066606134912
perola d'oeste,2,-25.82677626035422,-53.741462537606886
perpetuo socorro,2,-19.311747751007335,-42.37406488901786
peruibe,43,-24.30324248310663,-46.98718317089529
pescador,1,-18.35655666791846,-41.59649748734009
pesqueira,9,-8.36168493950807,-36.69857349963936
petrolandia,14,-12.832352224656098,-40.605043352576004
petrolina,62,-9.384439018067077,-40.50488990286944
petropolis,234,-22.476819286296735,-43.17086761038719
piacabucu,2,-10.405017226496211,-36.427777757535885
piacatu,1,-21.592648210982134,-50.59921179543152
pianco,1,-7.198614781355503,-37.92495563993431
piata,2,-13.10796730788231,-41.68335586328679
piau,2,-21.5071675989488,-43.321559205639325
picada cafe,1,-29.447122818787346,-51.133608236870714
picarra,1,-6.450322262088729,-48.86808646789222
picarras,1,-26.756523350802134,-48.67877748342026
picos,17,-7.082489784751519,-41.462179116198236
picui,2,-6.5091091210312415,-36.346574564061655
piedade,22,-23.715944600804164,-47.4142318899136
piedade de caratinga,7,-19.760164772344595,-42.07556527702556
piedade do rio grande,3,-21.470429487492787,-44.19240555850847
piedade dos gerais,3,-20.467082646872477,-44.323590282020604
pien,4,-26.09627248515005,-49.427954084159516
pilao arcado,4,-9.99599665372046,-42.485952171697676
pilar,4,-9.980764312931905,-36.41807521826164
pilar do sul,12,-23.81197455444591,-47.72290759681854
pimenta,2,-20.481597211404083,-45.80293182841383
pimenta bueno,7,-11.687596030971452,-61.171354245084906
pimenteiras,2,-6.235368577666913,-41.420549314374846
pindai,2,-14.48827869147119,-42.68516848951022
pindamonhangaba,98,-22.929384305325573,-45.44263294610259
pindare mirim,3,-3.6161667689000003,-45.34696692222601
pindoba,2,-9.475011165772862,-36.288993222832076
pindobacu,3,-10.741472281951811,-40.36823871785386
pindorama,2,-21.184170397432016,-48.9079733309035
pindorama do tocantins,2,-11.143886531031116,-47.57513582310215
pindoretama,1,-4.032750767689878,-38.305221614936656
pingo-d'agua,1,-19.728145037063022,-42.410962520022245
pinhais,66,-25.430260607564257,-49.1785353243731
pinhal da serra,1,-30.233660772021317,-50.23357365986018
pinhalao,7,-23.789843657658846,-50.05845314896147
pinhalzinho,21,-25.338462110349607,-50.612581253240904
pinhao,9,-24.660029894183165,-50.70303620178201
pinheiral,14,-22.51199207678125,-44.00681729463327
pinheiro,4,-2.523977179331303,-45.08620291497239
pinheiro machado,5,-31.578575056364723,-53.38246136866199
pinheiros,9,-18.410899011847384,-40.219401752231356
pintadas,2,-11.812466362034584,-39.90706127081498
pio ix,1,-6.834909907295532,-40.613488499166415
pio xii,1,-3.8894224919585265,-45.17044471626072
piquerobi,1,-21.876429667589164,-51.72439698579344
piquete,9,-22.60890713530282,-45.1833131511937
piracaia,21,-23.0558608520058,-46.359235959126025
piracanjuba,10,-17.30349906583519,-49.02636879088997
piracema,1,-20.50986040765885,-44.47612953751707
piracicaba,356,-22.725841079430882,-47.646621915541594
piracuruca,2,-3.9289602259519874,-41.709687435604465
pirai,15,-22.624086761060994,-43.89736280878926
pirai do norte,1,-13.76819847980107,-39.37737019913644
pirai do sul,6,-24.53395244203283,-49.939798392149726
piraju,17,-23.19820343035484,-49.38278049595409
pirajuba,1,-19.907590492605774,-48.7020297102952
pirajui,12,-21.996745957039256,-49.45481907946646
pirambu,1,-10.738915617987436,-36.85682459718917
piranga,4,-20.6629368621296,-43.29969488044495
pirangi,7,-21.095628417437535,-48.66404771711195
